Immigrants,Foreigners,Afghanistan,935,Asia,5501,Southern Asia,902,Developing regions,984,,,,,,,,
Immigrants,Foreigners,Albania,908,Europe,925,Southern Europe,901,Developed regions,63,,,,,,,,
Immigrants,Foreigners,Algeria,903,Africa,912,Northern Africa,902,Developing regions,36,,,,,,,,
Immigrants,Foreigners,Andorra,908,Europe,925,Southern Europe,901,Developed regions,0,,,,,,,,
Immigrants,Foreigners,Angola,903,Africa,911,Middle Africa,902,Developing regions,18,,,,,,,,
Immigrants,Foreigners,Antigua and Barbuda,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Argentina,904,Latin America and the Caribbean,931,South America,902,Developing regions,43,,,,,,,,
Immigrants,Foreigners,Armenia,935,Asia,922,Western Asia,902,Developing regions,21,,,,,,,,
Immigrants,Foreigners,Australia,909,Oceania,927,Australia and New Zealand,901,Developed regions,170,,,,,,,,
Immigrants,Foreigners,Austria,908,Europe,926,Western Europe,901,Developed regions,131,,,,,,,,
Immigrants,Foreigners,Azerbaijan,935,Asia,922,Western Asia,902,Developing regions,35,,,,,,,,
Immigrants,Foreigners,Bahamas,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Bahrain,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Bangladesh,935,Asia,5501,Southern Asia,902,Developing regions,83,,,,,,,,
Immigrants,Foreigners,Barbados,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Belarus,908,Europe,923,Eastern Europe,901,Developed regions,71,,,,,,,,
Immigrants,Foreigners,Belgium,908,Europe,926,Western Europe,901,Developed regions,140,,,,,,,,
Immigrants,Foreigners,Belize,904,Latin America and the Caribbean,916,Central America,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Benin,903,Africa,914,Western Africa,902,Developing regions,3,,,,,,,,
