Immigrants,Foreigners,Afghanistan,935,Asia,5501,Southern Asia,902,Developing regions,16,,,,,,,,
Immigrants,Foreigners,Albania,908,Europe,925,Southern Europe,901,Developed regions,4,,,,,,,,
Immigrants,Foreigners,Algeria,903,Africa,912,Northern Africa,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Angola,903,Africa,911,Middle Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Argentina,904,Latin America and the Caribbean,931,South America,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Armenia,935,Asia,922,Western Asia,902,Developing regions,24,,,,,,,,
Immigrants,Foreigners,Australia,909,Oceania,927,Australia and New Zealand,901,Developed regions,2,,,,,,,,
Immigrants,Foreigners,Austria,908,Europe,926,Western Europe,901,Developed regions,6,,,,,,,,
Immigrants,Foreigners,Azerbaijan,935,Asia,922,Western Asia,902,Developing regions,34,,,,,,,,
Immigrants,Foreigners,Bahrain,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Bangladesh,935,Asia,5501,Southern Asia,902,Developing regions,4,,,,,,,,
Immigrants,Foreigners,Belarus,908,Europe,923,Eastern Europe,901,Developed regions,486,,,,,,,,
Immigrants,Foreigners,Belgium,908,Europe,926,Western Europe,901,Developed regions,11,,,,,,,,
Immigrants,Foreigners,Benin,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Bolivia (Plurinational State of),904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Bosnia and Herzegovina,908,Europe,925,Southern Europe,901,Developed regions,1,,,,,,,,
Immigrants,Foreigners,Brazil,904,Latin America and the Caribbean,931,South America,902,Developing regions,5,,,,,,,,
Immigrants,Foreigners,Bulgaria,908,Europe,923,Eastern Europe,901,Developed regions,26,,,,,,,,
Immigrants,Foreigners,Burundi,903,Africa,910,Eastern Africa,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Cambodia,935,Asia,920,South-Eastern Asia,902,Developing regions,4,,,,,,,,
Immigrants,Foreigners,Cameroon,903,Africa,911,Middle Africa,902,Developing regions,7,,,,,,,,
Immigrants,Foreigners,Canada,905,Northern America,905,Northern America,901,Developed regions,4,,,,,,,,
Immigrants,Foreigners,Chile,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,China,935,Asia,906,Eastern Asia,902,Developing regions,19,,,,,,,,
Immigrants,Foreigners,Colombia,904,Latin America and the Caribbean,931,South America,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Congo,903,Africa,911,Middle Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Costa Rica,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Côte d'Ivoire,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Croatia,908,Europe,925,Southern Europe,901,Developed regions,1,,,,,,,,
Immigrants,Foreigners,Cuba,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Cyprus,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Czech Republic,908,Europe,923,Eastern Europe,901,Developed regions,12,,,,,,,,
Immigrants,Foreigners,Democratic Republic of the Congo,903,Africa,911,Middle Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Denmark,908,Europe,924,Northern Europe,901,Developed regions,26,,,,,,,,
Immigrants,Foreigners,Dominica,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Dominican Republic,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Ecuador,904,Latin America and the Caribbean,931,South America,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Egypt,903,Africa,912,Northern Africa,902,Developing regions,13,,,,,,,,
Immigrants,Foreigners,El Salvador,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Eritrea,903,Africa,910,Eastern Africa,902,Developing regions,6,,,,,,,,
Immigrants,Foreigners,Estonia,908,Europe,924,Northern Europe,901,Developed regions,27,,,,,,,,
Immigrants,Foreigners,Ethiopia,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Finland,908,Europe,924,Northern Europe,901,Developed regions,5,,,,,,,,
Immigrants,Foreigners,France,908,Europe,926,Western Europe,901,Developed regions,22,,,,,,,,
Immigrants,Foreigners,Gambia,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Georgia,935,Asia,922,Western Asia,902,Developing regions,53,,,,,,,,
Immigrants,Foreigners,Germany,908,Europe,926,Western Europe,901,Developed regions,66,,,,,,,,
Immigrants,Foreigners,Ghana,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Greece,908,Europe,925,Southern Europe,901,Developed regions,8,,,,,,,,
Immigrants,Foreigners,Grenada,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Guinea,903,Africa,914,Western Africa,902,Developing regions,0,,,,,,,,
